year,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
1980's,Samba de Verão,Marcos Valle,0.763,0.551,-10.277,0.03,0.724,0.00751,0.892,135.838
1980's,Down In It,Nine Inch Nails,0.64,0.713,-11.85,0.113,0.000324,0.593,0.454,104.038
1980's,Hain's Point,Rites of Spring,0.223,0.943,-5.629,0.0515,0.00939,0.348,0.569,113.338
1980's,Date un Chance,Luis Enrique,0.495,0.501,-12.046,0.0459,0.631,0,0.948,94.166
1980's,Blue Bell Knoll,Cocteau Twins,0.416,0.816,-6.412,0.0312,0.0236,0.0184,0.435,110.071
1980's,Heroes,Commodores,0.552,0.198,-12.573,0.0357,0.227,6.19e-05,0.359,135.632
1980's,Soy,Gipsy Kings,0.647,0.94,-8.264,0.0814,0.325,0.000173,0.904,114.6
1980's,Mo Ti Mo,King Sunny Ade,0.546,0.656,-15.389,0.198,0.136,0.0376,0.786,113.372
1980's,Come Dancing,The Kinks,0.499,0.763,-11.617,0.0704,0.244,1.4e-05,0.895,152.677
1980's,The Other Guy,Little River Band,0.831,0.47,-10.939,0.0529,0.176,0,0.79,108.969
1980's,נערי שובה אלי,Margalit Tzan'ani,0.819,0.705,-6.087,0.0278,0.138,0,0.979,105.154
1980's,Don't Let The Sun Go Down On Your Grievances,Daniel Johnston,0.467,0.309,-7.194,0.184,0.952,0.118,0.831,148.243
1980's,I Don't Want To Know Your Name,Glen Campbell,0.549,0.432,-7.339,0.0304,0.796,0.00605,0.277,80.893
1980's,Billy Two,The Clean,0.549,0.948,-11.332,0.0308,0.0686,0.708,0.919,146.841
1980's,Whispering,Benny Goodman Quartet,0.802,0.307,-15.833,0.0381,0.946,0.723,0.934,98.909
1980's,Bad Boy,Miami Sound Machine,0.627,0.455,-16.185,0.0806,0.0475,0.0543,0.858,181.498
1980's,Try Again,Champaign,0.758,0.576,-11.477,0.0417,0.589,9.57e-06,0.712,128.214
1980's,Work That Body,Diana Ross,0.865,0.737,-7.175,0.07,0.233,3.59e-05,0.848,110.921
1980's,Metal Birds,Pierre Favre,0.465,0.403,-27.137,0.177,0.0799,0.879,0.635,97.098
1980's,I'm Your Man,Wham!,0.757,0.837,-6.943,0.0508,0.296,0,0.592,132.152
1980's,"Akhnaten: Act I, Scene 3: Window of Appearances",Philip Glass,0.185,0.17,-16.418,0.0355,0.961,0.729,0.103,128.741
1980's,Introduction and Theme,Daryl Runswick,0.197,0.105,-17.737,0.0441,0.905,0.955,0.0403,110.513
1980's,Usted Conoce un Sitio por Ahi,Voltage,0.631,0.86,-7.938,0.0452,0.183,3.96e-06,0.954,131.422
1980's,Mediterraneo (Ensayos Básicamente) - Remasterizado,Los Rebeldes,0.397,0.926,-5.266,0.0483,0.00155,0.000257,0.783,151.336
1980's,Shadows Of The Night,Pat Benatar,0.522,0.682,-10.183,0.0344,0.29,1.23e-05,0.529,111.902
1980's,Pop Life,Prince And The Revolution,0.724,0.766,-12.28,0.0579,0.516,0.00959,0.642,100.611
1980's,Dieu est rock,Philippe Swan,0.614,0.959,-6.265,0.0365,0.0287,0.000371,0.872,123.94
1980's,Break It Up,Trouble Funk,0.858,0.694,-13.824,0.15,0.0169,0.000514,0.735,101.55
1980's,Tiempos de Rock & Roll - Remasterizado,Los Rebeldes,0.459,0.982,-4.094,0.0514,0.113,0,0.955,161.713
1980's,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,0.572,0.152,-15.658,0.0408,0.961,0.000432,0.339,127.497
1980's,Every Little Step,Bobby Brown,0.79,0.653,-11.511,0.0397,0.00717,0,0.94,99.826
1980's,Sunshine,Dino,0.729,0.513,-14.63,0.0621,0.069,0.000407,0.961,104.344
1980's,Blame It On The Radio,John Parr,0.641,0.593,-13.74,0.0321,0.14,0,0.63,129.089
1980's,No One Can Love You More Than Me,Melissa Manchester,0.705,0.536,-12.86,0.0385,0.214,1.17e-05,0.74,96.936
1980's,The Old Main Drag,The Pogues,0.497,0.313,-13.605,0.0324,0.553,0,0.0947,122.631
1980's,I Won't Need You Anymore,Randy Travis,0.566,0.158,-17.844,0.0313,0.314,0,0.396,113.668
1980's,Traveler's Advisory,Matthew Young,0.412,0.562,-16.267,0.034,0.818,0.549,0.61,102.07
1980's,Slipping Away,Dave Edmunds,0.583,0.924,-8.277,0.0314,0.042,0.00531,0.817,130.335
1980's,Shandi,KISS,0.533,0.771,-6.512,0.028,0.0883,0,0.853,103.262
1980's,Loner,Daniel Johnston,0.371,0.661,-7.696,0.146,0.954,0.112,0.817,89.752
1980's,One Mile From Heaven - Short Version,Bobb Trimble,0.539,0.484,-13.516,0.0384,0.0247,0.00575,0.386,98.585
1980's,Tonight,David Bowie,0.515,0.841,-4.983,0.0352,0.00647,0,0.765,135.925
1980's,Rush Hour,Jane Wiedlin,0.536,0.801,-11.521,0.0282,0.106,0.0906,0.862,143.048
1980's,Who Will You Run To,Heart,0.601,0.73,-11.103,0.0361,0.203,2e-05,0.684,116.313
1980's,Teenage Head,Flamin' Groovies,0.535,0.817,-11.625,0.0464,0.446,0.0507,0.363,116.33
1980's,Never Give Up On A Good Thing,George Benson,0.796,0.52,-11.867,0.0354,0.185,1.72e-05,0.919,113.828
1980's,Eu também quero beijar,Pepeu Gomes,0.712,0.695,-11.227,0.032,0.236,4.43e-06,0.931,102.641
1980's,"Symphony No. 4, Op. 71: II. Vivace ma non troppo",Malcolm Arnold,0.345,0.00962,-38.002,0.0316,0.939,0.403,0.173,137.806
1980's,An Euch,Ludwig Hirsch,0.363,0.0475,-23.546,0.0331,0.656,0.0277,0.262,80.558
1980's,"Potpourri Romantico: Nosotros / Jurame / Noche de Ronda / Solamente una Vez / Amor, Amor, Amor / Cuando Vuelva a Tu Lado",Lupita D'Alessio,0.324,0.381,-16.531,0.0421,0.596,0.0208,0.356,99.092
1980's,My Philosophy,Boogie Down Productions,0.875,0.907,-11.434,0.166,0.0166,0,0.743,94.005
1980's,Celebrated Summer,Hüsker Dü,0.288,0.927,-10.055,0.0578,0.0787,0.081,0.185,100.509
1980's,Any Love,Luther Vandross,0.691,0.648,-7.381,0.0281,0.488,0,0.707,92.854
1980's,Wanna Be With You,"Earth, Wind & Fire",0.678,0.477,-11.367,0.0897,0.645,0.00625,0.609,81.561
1980's,For Want of,Rites of Spring,0.229,0.942,-5.754,0.0424,0.00333,0.868,0.305,106.466
1980's,Lady,Westernhagen,0.585,0.571,-14.788,0.0309,0.0712,0.00277,0.761,144.064
1980's,Twilight,Harvey Reid,0.426,0.236,-11.787,0.0407,0.708,0.00103,0.237,114.753
1980's,Desolation,The Escape,0.526,0.917,-5.204,0.0362,0.0219,0.759,0.806,133.956
1980's,Im Strandtbad,Abstürzende Brieftauben,0.516,0.909,-11.29,0.15,0.162,0,0.794,152.451
1980's,Last Train From Poor Valley,Norman Blake,0.473,0.0958,-20.105,0.0348,0.86,0.000148,0.457,159.443
1980's,Gwine a School,Jah Thomas,0.74,0.393,-12.202,0.115,0.595,0,0.65,138.881
1980's,Auld Lang Syne,Duke Ellington,0.383,0.177,-16.82,0.0301,0.681,0.951,0.522,86.084
1980's,Living In A Box,Living In A Box,0.635,0.872,-12.744,0.0445,0.245,0.0637,0.927,111.03
1980's,Every Humble Knee Must Bow,The Nashville Bluegrass Band,0.708,0.25,-13.591,0.0442,0.83,1.15e-06,0.828,146.388
1980's,"Cuanto Gane, Cuanto Perdi",Pablo Milanés,0.721,0.489,-9.696,0.0303,0.0716,9.89e-05,0.276,117.224
1980's,Opening Movie,Nobuo Uematsu,0.243,0.375,-13.129,0.0513,0.559,0.8,0.0401,140.068
1980's,Fare Thee Well,Tony Rice,0.658,0.383,-16.326,0.0327,0.644,0.0102,0.896,113.145
1980's,I Do,The J. Geils Band,0.554,0.741,-6.587,0.165,0.0365,0.000975,0.956,202.347
1980's,Songbird,Kenny G,0.475,0.477,-9.284,0.0307,0.0595,0.805,0.109,135.383
1980's,Union Of The Snake,Duran Duran,0.617,0.86,-4.548,0.0896,0.138,9.32e-06,0.739,115.727
1980's,Lass mich,Abstürzende Brieftauben,0.469,0.975,-11.99,0.063,0.121,0,0.279,154.581
1980's,O tahidrómos (The postman),Manos Hadjidakis,0.279,0.149,-17.709,0.042,0.931,0.000417,0.236,137.005
1980's,A Nickel And A Nail - Live / 1983,Otis Clay,0.673,0.63,-12.777,0.0466,0.324,0.00657,0.802,97.563
1980's,The Light Cone,Edgar Froese,0.627,0.334,-14.794,0.0331,0.925,0.905,0.308,130.636
1980's,Sue Me!,Doctor Ice,0.887,0.683,-12.533,0.362,0.122,0,0.737,116.324
1980's,Final Gates,Running Wild,0.472,0.613,-14.469,0.0286,0.0504,0.885,0.787,108.195
1980's,Cocaine Blues,Dave Van Ronk,0.612,0.0983,-19.926,0.0405,0.892,0.000233,0.326,120.546
1980's,Baby Talks Dirty,The Knack,0.491,0.909,-4.451,0.0351,0.0341,9.64e-06,0.945,150.96
1980's,Roll Me Away,Bob Seger & The Silver Bullet Band,0.504,0.906,-5.376,0.0413,0.0325,9.57e-06,0.579,133.659
1980's,You Are The Girl,The Cars,0.684,0.79,-10.247,0.035,0.049,0.000459,0.956,138.153
1980's,Don't Tell Me Lies,Breathe,0.341,0.73,-13.221,0.0467,0.0256,2.49e-06,0.752,130.076
1980's,Saturday Love,Cherrelle With Alexander O'Neal,0.865,0.394,-12.235,0.0528,0.0832,0.00231,0.642,115.937
1980's,I Found Someone,Laura Branigan,0.711,0.737,-5.416,0.0263,0.194,0.0192,0.303,102.031
1980's,Dog House Blues,The Nashville Bluegrass Band,0.597,0.562,-13.305,0.0308,0.496,0.74,0.889,128.054
1980's,Texas Gales,Norman Blake,0.492,0.407,-19.052,0.0423,0.469,0.935,0.952,120.812
1980's,Pop Song 89,R.E.M.,0.608,0.679,-10.808,0.0314,0.0023,0.00048,0.961,128.024
1980's,Es ist was los,Abstürzende Brieftauben,0.309,0.867,-11.749,0.0553,0.705,0,0.359,136.071
1980's,Down Under,Men At Work,0.746,0.79,-4.7,0.0257,0.0485,0.0261,0.891,107.231
1980's,Okatagouna,Ali Farka Touré,0.717,0.289,-19.128,0.0394,0.646,0.0184,0.854,78.204
1980's,Ex-Amor,Martinho Da Vila,0.512,0.688,-7.496,0.0514,0.383,0,0.904,103.015
1980's,Gota de Esperança,Zeca Pagodinho,0.713,0.834,-6.657,0.0434,0.321,2.89e-06,0.91,108.614
1980's,He's An Arabian,Chris & Cosey,0.74,0.471,-17.39,0.111,0.00309,0.153,0.892,96.331
1980's,Main Theme,Nobuo Uematsu,0.545,0.225,-13.198,0.0289,0.794,0.97,0.429,103.964
1980's,Tired Of Being Blonde,Carly Simon,0.71,0.633,-13.537,0.0299,0.0723,1.57e-06,0.965,124.317
1980's,One More Blues,Les Brown & His Band Of Renown,0.516,0.307,-16.973,0.0448,0.521,9.89e-05,0.861,147.295
1980's,Perspective,YELLOW MAGIC ORCHESTRA,0.784,0.765,-6.292,0.0272,0.335,0.0104,0.521,104.635
1980's,If Looks Could Kill,Heart,0.508,0.947,-6.995,0.085,0.0777,0,0.691,145.099
1980's,Second-Hand Lady,Oz,0.45,0.96,-0.683,0.0414,9.3e-05,9.8e-05,0.486,124.998
1980's,Attack of the Batwing,Danny Elfman,0.349,0.429,-16.503,0.0466,0.54,0.658,0.0942,75.159
1980's,I Made It Through The Rain,Barry Manilow,0.326,0.312,-10.307,0.0284,0.678,1.16e-06,0.13,137.115
1980's,Esos Locos Bajitos,Joan Manuel Serrat,0.379,0.32,-8.199,0.0413,0.789,7.62e-06,0.271,172.744
1980's,Don't Lose My Number,Phil Collins,0.585,0.832,-5.016,0.0814,0.168,5.09e-05,0.952,80.614
1980's,Heaven Tonight,Yngwie Malmsteen,0.432,0.888,-9.369,0.0999,0.359,0,0.358,126.916
1980's,Eternity - Radio Edit,Albert Aponte,0.751,0.913,-4.983,0.037,0.00241,0.721,0.158,123.985
1980's,Living Inside Myself,Gino Vannelli,0.409,0.428,-13.195,0.0412,0.462,8.22e-05,0.04,119.941
1980's,Empty Garden (Hey Hey Johnny),Elton John,0.667,0.363,-13.498,0.0275,0.138,7.02e-06,0.224,109.208
1980's,Velvet Moon,Tommy Flanagan Trio,0.418,0.119,-18.397,0.0358,0.966,0.914,0.296,76.251
1980's,Sanni Kagniba,Salif Keita,0.524,0.386,-18.751,0.0339,0.0861,0.000514,0.676,75.56
1980's,Sorrow (Your Heart),Trevor Rabin,0.617,0.646,-11.077,0.0336,0.102,0.00067,0.652,138.589
1980's,Niagara Falls,Chicago,0.632,0.572,-12.34,0.0248,0.0213,0,0.716,101.917
1980's,"Concerto for 28 Players, Op. 105: II. Larghetto",Malcolm Arnold,0.195,0.0235,-28.046,0.0456,0.963,0.637,0.0299,111.286
1980's,Finale,Nobuo Uematsu,0.4,0.38,-8.98,0.0298,0.27,0.935,0.476,91.932
1980's,Stand Back,The Fabulous Thunderbirds,0.68,0.67,-8.459,0.113,0.0212,3.44e-05,0.812,121.054
1980's,Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,0.779,0.759,-12.799,0.0387,0.236,0.046,0.838,124.983
1980's,On the Road to Rock,Kick Axe,0.503,0.868,-5.032,0.0399,0.0161,0,0.546,138.577
1980's,I'm the Magnificent,Special Ed,0.919,0.515,-14.289,0.247,0.0751,0,0.91,102.841
1980's,The Horizontal Bop,Bob Seger,0.611,0.826,-4.119,0.0858,0.148,2.36e-05,0.792,152.354
1980's,Funky Town - Remastered,Picture,0.304,0.863,-6.419,0.0632,1.33e-05,0.00202,0.351,141.573
1980's,Veneno en la Piel,Radio Futura,0.67,0.858,-8.491,0.0261,0.0361,0.000108,0.971,139.478
1980's,You Got It All,The Jets,0.66,0.358,-11.184,0.0287,0.255,0,0.625,166.904
1980's,Ch Ch Cherie,The Johnny Average Band Featuring Nikki Wills,0.453,0.708,-11.665,0.047,0.0517,0.00284,0.85,151.508
1980's,Tell That Girl To Shut Up,Transvision Vamp,0.55,0.679,-10.491,0.0411,0.00308,1.17e-05,0.853,145.882
1980's,I Wouldn't Beg For Water,Sheena Easton,0.456,0.292,-10.079,0.0399,0.849,1.25e-05,0.192,112.831
1980's,Sowing The Seeds Of Love,Tears For Fears,0.209,0.795,-7.241,0.0443,0.0109,5.63e-05,0.682,171.975
1980's,Muscoviet Mosquito,Clan of Xymox,0.544,0.658,-14.322,0.0281,0.0168,0.03,0.735,146.787
1980's,After All,Al Jarreau,0.487,0.192,-17.308,0.0291,0.575,2.61e-06,0.26,62.086
1980's,Someday,Glass Tiger,0.626,0.781,-5.998,0.0302,0.221,0,0.704,100.081
1980's,Figurative Theater,Christian Death,0.252,0.941,-8.384,0.0716,0.00934,0,0.151,155.615
1980's,How Do I Make You,Linda Ronstadt,0.42,0.822,-8.269,0.0542,0.000427,3.83e-05,0.843,165.936
1980's,Puedes Llamarlo Amor - Remasterizado,Los Rebeldes,0.595,0.734,-4.401,0.0322,0.0604,0,0.825,112.921
1980's,I Don't Want To Walk Without You,Barry Manilow,0.456,0.472,-7.354,0.0267,0.802,0.000116,0.23,98.381
1980's,Till the Living Flesh Is Burned,Death In June,0.306,0.87,-8.658,0.122,0.632,0.972,0.0661,121.161
1980's,Heartbreak Hotel,The Jacksons,0.731,0.851,-4.085,0.103,0.243,0.000142,0.582,97.005
1980's,Magic Carpet Ride,Bardeux,0.757,0.602,-12.985,0.0326,0.222,0.000123,0.963,128.854
1980's,Magic,Olivia Newton-John,0.7,0.504,-9.494,0.0286,0.123,0.000603,0.588,103.88
1980's,I Won't Forget You,Poison,0.287,0.84,-3.947,0.0404,0.0551,0.0225,0.648,202.903
1980's,Sabes,Los Bukis,0.315,0.543,-11.942,0.0352,0.0425,1.88e-05,0.423,158.734
1980's,Love And Pride,King,0.755,0.438,-13.623,0.033,0.0498,2.76e-06,0.766,126.015
1980's,Breakout,Swing Out Sister,0.704,0.557,-12.813,0.0316,0.175,0.00231,0.777,113.194
1980's,Fields of Flowers,Alessandro Alessandroni,0.747,0.264,-11.728,0.0499,0.105,0.794,0.325,107.179
1980's,It's Still Rock And Roll To Me,Billy Joel,0.752,0.684,-7.599,0.15,0.0994,0,0.539,141.075
1980's,There's a Place,Flamin' Groovies,0.408,0.659,-9.1,0.0363,5.87e-05,0.00283,0.776,74.797
1980's,The Anchor,Minutemen,0.568,0.921,-11.81,0.0589,0.00522,0.738,0.671,147.865
1980's,Recalling Winter,Roger Eno,0.274,0.00958,-25.699,0.035,0.963,0.888,0.0683,66.579
1980's,Rock Those Blues Away,Bride,0.482,0.728,-9.285,0.0607,0.0412,5.76e-06,0.44,106.978
1980's,I Can't Hold Back,Survivor,0.509,0.681,-10.659,0.0306,0.499,5.36e-05,0.33,143.645
1980's,We Don't Talk Anymore,Cliff Richard,0.713,0.569,-12.872,0.0298,0.00296,2.46e-05,0.648,111.663
1980's,Aldebaran,Enya,0.378,0.324,-18.297,0.0373,0.468,0.963,0.0396,54.64
1980's,Keine ruhige Minute,Reinhard Mey,0.744,0.323,-14.946,0.0521,0.899,0.00197,0.803,94.883
1980's,Sweetheart,Franke & The Knockouts,0.598,0.848,-6.934,0.042,0.0151,0.00545,0.714,144.562
1980's,Change of Heart,Boytronic,0.712,0.444,-10.37,0.0343,6.42e-05,0.929,0.476,106.813
1980's,You Got It,Roy Orbison,0.649,0.618,-10.728,0.0265,0.596,1.46e-06,0.667,114.688
1980's,Exodus,José Guardiola,0.288,0.37,-7.207,0.0303,0.844,0.00268,0.262,133.162
1980's,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,0.69,0.862,-4.242,0.0324,0.0394,0.000316,0.749,133.474
1980's,Love Is Forever,Billy Ocean,0.552,0.425,-8.144,0.0272,0.558,1.85e-06,0.0793,131.914
1980's,Don't Let It End,Styx,0.41,0.24,-14.55,0.0318,0.318,2e-06,0.167,112.808
1980's,Soldier,The Payolas,0.554,0.504,-19.517,0.0334,0.0962,0,0.831,134.034
1980's,So Emotional,Whitney Houston,0.698,0.792,-10.011,0.0496,0.268,5.17e-05,0.796,119.082
1980's,Beatrix,Cocteau Twins,0.197,0.276,-13.56,0.0328,0.649,0.0116,0.259,141.473
1980's,Who's Zoomin' Who,Aretha Franklin,0.788,0.532,-10.334,0.0375,0.376,1.63e-06,0.841,110.057
1980's,Truly,Lionel Richie,0.366,0.238,-13.853,0.0381,0.646,1e-05,0.131,68.362
1980's,A Better Way - Club Remix,Royal House,0.736,0.938,-6.292,0.0637,0.0997,2.8e-05,0.879,120.144
1980's,You Send Me,The Manhattans,0.652,0.386,-13.108,0.0297,0.236,0.000431,0.508,107.784
1980's,Don't Answer Me,The Alan Parsons Project,0.615,0.783,-8.716,0.0303,0.0717,0.000109,0.634,115.133
1980's,Round & Round,New Order,0.693,0.93,-5.884,0.0442,0.0176,0.327,0.685,128.853
1980's,Divided Hearts,Kim Carnes,0.496,0.822,-3.996,0.0315,0.115,0,0.42,139.561
1980's,No Rancho Fundo,Chitãozinho & Xororó,0.471,0.381,-12.84,0.0297,0.722,0,0.458,99.875
1980's,The Best,Tina Turner,0.681,0.83,-6.088,0.0271,0.0149,0.00376,0.817,103.777
1980's,Get That Love,Thompson Twins,0.743,0.799,-5.366,0.027,0.085,0.000136,0.762,104.893
1980's,Seattle,Public Image Ltd.,0.493,0.746,-11.773,0.0367,0.043,0,0.775,93.96
1980's,Love Me In A Special Way,Debarge,0.491,0.314,-14.144,0.0336,0.644,0,0.192,125.685
1980's,Nowhere To Run,Santana,0.485,0.527,-15.904,0.0362,0.028,0.0334,0.622,139.029
1980's,Could It Be Love,Jennifer Warnes,0.505,0.635,-9.575,0.0267,0.0887,0,0.696,137.811
1980's,Eat It,"""Weird Al"" Yankovic",0.767,0.811,-8.548,0.0766,0.0866,0,0.858,147.423
1980's,"Te Doy Tu Libertad, Pido la Mía",Aldo Monges,0.547,0.586,-8.538,0.0542,0.0169,0,0.411,97.916
1980's,Don't Cheat In Our Hometown,Ricky Skaggs,0.699,0.312,-13.525,0.0287,0.103,1.51e-06,0.717,123.432
1980's,Night Moves,Marilyn Martin,0.66,0.655,-12.967,0.0275,0.0818,0.0242,0.672,130.224
1980's,Watching Over You,Glenn Medeiros,0.645,0.306,-15.811,0.031,0.57,0,0.296,121.953
1980's,Shortnin' Bread,The Cramps,0.445,0.97,-6.6,0.103,0.439,0.000274,0.392,95.898
1980's,First Of The Last Calls,Hüsker Dü,0.335,0.983,-10.238,0.0548,0.00199,0.819,0.233,122.567
1980's,Quase Sem Querer,Legião Urbana,0.598,0.65,-14.281,0.0402,0.019,0.0477,0.595,90.673
1980's,Weapons Of Love,The Truth,0.706,0.583,-13.352,0.0418,0.0155,0.0462,0.807,116.668
1980's,Vino y Soledad - Remasterizado,El Fary,0.458,0.636,-6.847,0.0387,0.817,0,0.551,112.563
1980's,Stranger,Stephen Stills,0.777,0.645,-14.631,0.036,0.00813,0.00312,0.947,125.442
1980's,Ice Cream For Crow - 2006 Digital Remaster,Captain Beefheart & His Magic Band,0.544,0.868,-10.628,0.149,0.00233,0.081,0.423,97.327
1980's,Don't Forget Me (When I'm Gone),Glass Tiger,0.588,0.831,-4.463,0.0295,0.101,0.00288,0.706,109.756
1980's,Real Love,The Doobie Brothers,0.751,0.467,-9.295,0.0314,0.468,8.8e-05,0.935,118.159
1980's,Tear It Up - Remastered,The Cramps,0.48,0.967,-8.647,0.114,0.158,0.789,0.216,112.799
1980's,The Downfall of Dictators,Last Rites,0.335,0.836,-10.15,0.0419,0.00304,0,0.748,162.449
1980's,Just One More Time,The Headpins,0.512,0.832,-7.875,0.039,0.017,0.000295,0.704,128.035
1980's,I Could Be Good For You,707,0.671,0.707,-11.549,0.0336,0.0645,0.0163,0.599,125.829
1980's,Capim,Djavan,0.674,0.675,-8.926,0.0505,0.604,0.000438,0.867,86.226
1980's,Cold Blooded,Rick James,0.939,0.487,-7.641,0.153,0.0172,0.0124,0.646,117.637
1980's,Don't Make Me Over,Sybil,0.607,0.786,-7.081,0.0596,0.00552,0.000169,0.905,96.569
1980's,Notorious,Loverboy,0.43,0.946,-7.932,0.0506,0.017,0.000143,0.545,156.709
1980's,Seven Bridges Road,Eagles,0.356,0.331,-11.065,0.0435,0.445,0,0.263,111.995
1980's,Hot For Teacher,Van Halen,0.551,0.947,-4.671,0.152,0.000652,0.000257,0.466,127.657
1980's,עץ הרימון,Ofra Haza,0.344,0.351,-8.448,0.0311,0.441,0,0.153,144.86
1980's,Cantara (Remastered),Dead Can Dance,0.3,0.511,-11.002,0.0273,0.000724,0.692,0.0563,120.234
1980's,The Glamorous Life,Sheila E.,0.759,0.675,-14.366,0.0422,0.0261,0.0341,0.866,127.522
1980's,Bad Times,Tavares,0.68,0.559,-13.518,0.0457,0.0698,0.000195,0.802,93.844
1980's,Can't Put A Price On Love,The Knack,0.628,0.658,-6.207,0.0338,0.555,2.42e-05,0.878,184.467
1980's,Hip House,Fast Eddie,0.78,0.783,-8.208,0.103,0.000162,0.278,0.577,124.451
1980's,White Witch,Angel Witch,0.161,0.782,-12.405,0.0795,0.000168,0.0123,0.356,76.367
1980's,What Love Is,Marty Balin,0.611,0.579,-4.125,0.0303,0.673,0,0.58,106.989
1980's,Smooth Criminal,Michael Jackson,0.853,0.981,-3.947,0.0751,0.247,0.468,0.595,118.193
1980's,Paid In Full,Eric B. & Rakim,0.818,0.785,-8.386,0.18,0.0187,0.004,0.48,97.986
1980's,Freddie Freeloader - Remastered,Bill Evans,0.387,0.452,-14.457,0.0471,0.832,0.866,0.569,80.203
1980's,Walking On The Chinese Wall,Philip Bailey,0.488,0.862,-7.653,0.034,0.169,0.0255,0.497,169.956
1980's,Promise Me,The Gun Club,0.432,0.533,-15.161,0.0603,0.000202,0.00393,0.541,72.777
1980's,What's Important,Beat Happening,0.33,0.949,-5.234,0.07,0.207,0.0546,0.725,68.661
1980's,Off To Adventure,Harvey Reid,0.381,0.203,-12.786,0.0336,0.761,0.242,0.0387,89.51
1980's,Chord of Souls,Fields Of The Nephilim,0.203,0.96,-7.198,0.0689,0.00151,0.72,0.49,168.033
1980's,Runner,Manfred Mann's Earth Band,0.71,0.378,-13.162,0.068,0.565,0,0.118,121.242
1980's,A Mais Bonita,Chico Buarque,0.445,0.113,-21.85,0.0331,0.916,0.00778,0.0781,96.216
1980's,Voo Doo,Rachel Sweet,0.664,0.667,-8.037,0.0369,0.0036,0.000115,0.699,118.908
1980's,Kiss You (When It's Dangerous),Eight Seconds,0.675,0.638,-10.801,0.0289,0.0397,0.0672,0.875,110.968
1980's,What's Too Much,Smokey Robinson,0.813,0.342,-16.599,0.051,0.236,0,0.93,137.74
1980's,Scatterlings Of Africa,Johnny Clegg & Juluka,0.522,0.836,-6.853,0.259,0.101,0,0.625,121.373
1980's,Shop,Nobuo Uematsu,0.41,0.257,-12.722,0.0414,0.00379,0.98,0.967,100.201
1980's,Start the Fire,Metal Church,0.524,0.752,-14.268,0.0412,3.5e-05,0.457,0.514,148.693
1980's,Treasure,The Brothers Johnson,0.514,0.225,-17.071,0.0313,0.825,0.0422,0.144,80.777
1980's,Hungry,Winger,0.491,0.589,-12.952,0.028,0.00543,3.4e-05,0.487,85.046
1980's,Don't Cheat In Our Hometown,Ricky Skaggs,0.658,0.469,-9.13,0.0258,0.0651,0,0.686,123.057
1980's,Land Of La La,Stevie Wonder,0.768,0.691,-15.439,0.0334,0.109,1.57e-05,0.979,147.638
1980's,The War Song,Culture Club,0.811,0.76,-6.685,0.0389,0.225,0,0.913,117.14
1980's,Quién Me Ha Robado el Mes de Abril,Joaquín Sabina,0.698,0.35,-14.649,0.0365,0.519,0.00137,0.332,147.54
1980's,She's On The Left,Jeffrey Osborne,0.766,0.771,-9.562,0.0389,0.104,2.05e-05,0.842,111.186
1980's,Twilight Retual,Alice Gomez,0.317,0.236,-16.031,0.0337,0.966,0.895,0.193,155.725
1980's,Mía - Remasterizado,Los Rebeldes,0.524,0.874,-3.517,0.0691,0.0629,0,0.688,161.91
1980's,The Fanatic,Felony,0.471,0.602,-12.614,0.0655,0.0218,0.00721,0.715,176.001
1980's,לילה בלי כוכב,Shimi Tavori,0.54,0.417,-12.281,0.0293,0.665,0,0.543,98.841
1980's,Some Like It Hot,The Power Station,0.732,0.893,-8.355,0.0488,0.0816,2.05e-05,0.654,125.487
1980's,Over You,Roxy Music,0.574,0.789,-5.211,0.0324,0.000231,0.0544,0.706,127.496
1980's,Bikini Girls with Machine Guns,The Cramps,0.508,0.945,-6.639,0.081,0.0968,5.99e-05,0.513,110.833
1980's,Listen Like Thieves,INXS,0.625,0.908,-4.345,0.0483,0.00118,0.029,0.574,116.228
1980's,Treat Her Like A Lady,The Temptations,0.798,0.898,-6.84,0.0472,0.0592,0.000107,0.89,113.207
1980's,Keep The Fire,Kenny Loggins,0.577,0.573,-11.357,0.0355,0.191,0.0113,0.574,113.076
1980's,Hot Girls In Love,Loverboy,0.495,0.772,-11.164,0.0535,0.00658,6.27e-06,0.56,153.743
1980's,F.V.K. (Fearless Vampire Killers),Bad Brains,0.114,0.848,-13.015,0.0688,0.000415,0.00542,0.245,165.644
1980's,Y Quién Puede Ser?,José José,0.593,0.552,-8.971,0.0252,0.255,9.13e-05,0.503,106.251
1980's,Samba Do Aviao,Gal Costa,0.476,0.296,-16.647,0.0384,0.728,0,0.411,81.081
1980's,TUSK,Fleetwood Mac,0.628,0.779,-11.841,0.0831,0.224,0.776,0.936,180.837
1980's,The Warrior,Osibisa,0.599,0.568,-11.905,0.0465,0.0689,0.0266,0.926,128.734
1980's,Hallelujah I'm Ready,Ricky Skaggs,0.547,0.325,-14.819,0.0319,0.531,0,0.916,146.118
1980's,Street Corner,Ashford & Simpson,0.754,0.763,-7.076,0.08,0.142,0.000287,0.912,111.087
