Year,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
1990's,There Goes My Baby,Trisha Yearwood,0.67,0.626,-5.579,0.0236,0.479,0,0.593,108.84
1990's,Pink,Aerosmith,0.431,0.751,-5.124,0.0423,0.0134,4.45e-06,0.777,171.848
1990's,Ecstacy - Sindh Mast Qallandar,Rakesh Chaurasia,0.393,0.825,-4.958,0.0467,0.173,0.0133,0.245,83.61
1990's,Indian Outlaw,Tim McGraw,0.664,0.739,-7.229,0.0415,0.0364,4.99e-05,0.759,110.101
1990's,New Shiny Shoes,Sandra McCracken,0.687,0.532,-10.818,0.0272,0.108,0,0.701,114.011
1990's,Insensatez - Instrumental,Antônio Carlos Jobim,0.565,0.192,-19.539,0.0304,0.566,0.594,0.396,114.799
1990's,That's What Love Can Do,Boy Krazy,0.783,0.773,-7.541,0.0493,0.0103,0.000162,0.744,117.471
1990's,More Mess on My Thing,The Poets Of Rhythm,0.542,0.869,-6.18,0.0954,0.225,0.891,0.962,190.509
1990's,Cabin On The Hill,Lester Flatt,0.728,0.3,-12.441,0.0333,0.829,0,0.722,119.144
1990's,...Baby One More Time,Britney Spears,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.907,92.96
1990's,Closer To Me,The Outfield,0.675,0.61,-12.398,0.0355,0.152,0.00135,0.821,120.979
1990's,Be My Baby Tonight,John Michael Montgomery,0.634,0.774,-7.651,0.0384,0.226,2.16e-05,0.927,156.828
1990's,Alma Gêmea,Fábio Jr.,0.456,0.348,-14.131,0.0314,0.664,0,0.222,97.837
1990's,Twisted,Keith Sweat,0.615,0.514,-9.759,0.0466,0.393,0,0.822,175.849
1990's,Moonlight On Water,Laura Branigan,0.711,0.937,-3.235,0.0536,0.236,0.0481,0.931,126.067
1990's,Higher,Creed,0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.431,155.826
1990's,You'll Be In My Heart,Phil Collins,0.569,0.744,-6.48,0.0298,0.0559,3.19e-06,0.655,96.596
1990's,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Frédéric Chopin,0.411,0.0487,-25.68,0.0383,0.985,0.918,0.101,128.856
1990's,Dreams,The Cranberries,0.551,0.643,-13.091,0.0353,0.00313,0.00385,0.514,128.661
1990's,The Only Thing That Looks Good On Me Is You,Bryan Adams,0.641,0.929,-5.466,0.0355,0.0138,0,0.911,118.9
1990's,"Romance No. 2 In F Major, Op. 50 : Romance No. 2 In F Major, Op. 50",Takako Nishizaki,0.148,0.0512,-23.233,0.0463,0.964,0.292,0.0706,185.749
1990's,Church Street Sobbin' Blues,Eddie Lang,0.606,0.149,-15.582,0.0809,0.948,0.836,0.527,128.121
1990's,Everything Changes,Pokémon,0.704,0.731,-8.294,0.0384,0.0401,0.000143,0.554,110.023
1990's,While My Guitar Gently Weeps,Russ Freeman & The Rippingtons,0.68,0.721,-7.09,0.0336,0.00512,0.0693,0.758,121.194
1990's,Strength Through Wounding,AFI,0.323,0.922,-7.731,0.0488,0.000372,0.00218,0.492,139.819
1990's,Broken Heart,Spiritualized,0.132,0.302,-12.36,0.0397,0.583,0.639,0.0368,144.69
1990's,"Sonata No 3 (1939): I. Lento, rubato",Giacinto Scelsi,0.219,0.0568,-21.672,0.0423,0.975,0.833,0.0339,66.817
1990's,Alamode,Art Blakey & The Jazz Messengers,0.459,0.428,-13.654,0.038,0.714,0.0155,0.801,132.199
1990's,Please Don't Go,K.W.S.,0.725,0.954,-7.234,0.0375,0.0437,0.0857,0.594,120.248
1990's,Still D.R.E.,Dr. Dre Featuring Snoop Dogg,0.816,0.775,-3.323,0.234,0.16,0.00031,0.527,93.431
1990's,Pretty Fly (For A White Guy),The Offspring,0.723,0.895,-3.707,0.102,0.088,0,0.963,143.373
1990's,Katmandu,Béla Fleck,0.39,0.42,-14.153,0.0363,0.955,0.942,0.622,175.881
1990's,Doin It,LL Cool J,0.801,0.55,-11.044,0.209,0.365,0.0234,0.609,94.993
1990's,Your Body's Callin',R. Kelly,0.658,0.55,-6.705,0.0302,0.457,0.000728,0.727,168.289
1990's,Because The Night,"10,000 Maniacs",0.408,0.79,-8.138,0.103,0.26,0.00027,0.347,122.624
1990's,I Wonder Where You Are Tonight,Tony Rice,0.581,0.547,-12.1,0.0378,0.71,0.0168,0.888,118.675
1990's,Come Baby Come,K7,0.832,0.726,-7.739,0.191,0.0283,0,0.548,106.118
1990's,Nervos de Aço,Joanna,0.711,0.395,-11.124,0.0537,0.613,0,0.417,118.086
1990's,Yolanda,Reality,0.763,0.678,-9.25,0.0577,0.00049,2.26e-06,0.943,123.927
1990's,To The Moon And Back,Savage Garden,0.584,0.76,-7.369,0.0359,0.0205,7.25e-06,0.325,104.101
1990's,There'll Be Some Changes Made,Eddie Lang,0.593,0.0986,-15.833,0.0732,0.925,0.843,0.47,125.146
1990's,I'll Never Break Your Heart,Backstreet Boys,0.519,0.589,-6.005,0.029,0.0885,0,0.341,161.992
1990's,Hold On,Jamie Walters,0.571,0.553,-8.584,0.0279,0.0319,0,0.209,126.215
1990's,"It's Alright, It's Ok",Leah Andreone,0.734,0.67,-5.838,0.0321,0.0113,1.25e-06,0.656,110.022
1990's,Evil Shower,Mattias IA Eklundh,0.283,0.814,-8.358,0.0337,0.00562,0.776,0.528,109.625
1990's,Man On The Moon,R.E.M.,0.667,0.699,-7.574,0.026,0.42,0.000442,0.655,118.567
1990's,Me and the Devil Blues - Take 2,Robert Johnson,0.707,0.145,-14.56,0.114,0.948,0.000185,0.384,82.844
1990's,Light In Your Eyes,Blessid Union Of Souls,0.471,0.454,-9.118,0.0309,0.546,0,0.36,170.995
1990's,Here's That Rainy Day,Gene Ammons,0.391,0.105,-14.607,0.035,0.913,0.194,0.162,95.833
1990's,She's Always Right,Clay Walker,0.47,0.53,-10.006,0.0317,0.354,0,0.444,142.741
1990's,Far Behind,Candlebox,0.552,0.645,-6.595,0.0268,0.00187,1.38e-06,0.588,89.518
1990's,Where Does That Leave Love,George LaMond,0.619,0.978,-4.378,0.0844,0.00495,0.00549,0.453,119.029
1990's,Hip Hop Ride,Da Youngsta's,0.788,0.589,-8.996,0.0909,0.00021,0.00124,0.486,96.969
1990's,Total Eclipse Of The Heart,Nicki French,0.575,0.912,-7.039,0.0285,0.00463,6.01e-05,0.591,135.988
1990's,Kasalèfkut Hulu (From All the Time I Have Passed),Mulatu Astatke,0.583,0.365,-10.955,0.0411,0.977,0.886,0.444,120.929
1990's,Happy Christmas ( War Is Over ),Roch Voisine,0.502,0.446,-8.703,0.0348,0.331,3.28e-06,0.305,152.205
1990's,Take My Advice,Kym Sims,0.737,0.814,-10.396,0.0307,0.00019,0.392,0.803,120.01
1990's,Seeya Later,Boards of Canada,0.728,0.467,-14.021,0.252,0.000163,0.903,0.367,94.027
1990's,Slime Rock,Chris Thile,0.581,0.467,-12.303,0.0316,0.696,0.742,0.802,112.477
1990's,Who Can I Run To,Xscape,0.71,0.545,-9.599,0.0588,0.483,0,0.632,140.233
1990's,Steel & Clarinet,Fred Hersch,0.49,0.123,-19.207,0.0359,0.925,0.325,0.442,91.507
1990's,Monroe's Hornpipe,The Bluegrass Album Band,0.493,0.775,-9.283,0.0304,0.648,0.956,0.955,139.217
1990's,The Real Love,Bob Seger & The Silver Bullet Band,0.721,0.546,-6.845,0.0269,0.0362,0.00487,0.612,115.387
1990's,Cover Girl,New Kids On The Block,0.721,0.765,-13.036,0.0345,0.0344,2.83e-06,0.948,119.948
1990's,Pluto,Björk,0.584,0.823,-4.572,0.157,0.00227,0.349,0.323,148.068
1990's,Lately,Tyrese,0.541,0.701,-7.287,0.102,0.0761,0,0.334,80.057
1990's,There Will Never Be Another Tonight,Bryan Adams,0.517,0.918,-6.965,0.0489,0.0591,0,0.641,137.136
1990's,Tears,The Isley Brothers,0.532,0.516,-9.847,0.103,0.755,0.00019,0.545,150.368
1990's,Blessed Assurance - Old Time Gospel Hymns Version,Craig Duncan,0.523,0.287,-13.719,0.0333,0.815,0.405,0.439,146.532
1990's,Get It On Tonite,Montell Jordan,0.807,0.498,-9.91,0.0755,0.259,3.04e-05,0.857,99.001
1990's,Love You All My Lifetime,Chaka Khan,0.693,0.827,-6.437,0.0483,0.0114,0.189,0.906,103.087
1990's,Black Organ,Jackie Mittoo,0.836,0.593,-9.744,0.19,0.335,0.569,0.973,145.215
1990's,Strike It Up,Black Box,0.876,0.862,-7.694,0.062,0.0117,0.000276,0.915,118.396
1990's,I Cerchi,Claudio Rocchi,0.264,0.219,-21.588,0.0346,0.798,0.361,0.31,165.446
1990's,Healthy Food,Cookie Monster,0.848,0.677,-10.925,0.138,0.761,0,0.602,92.006
1990's,Love II Love,Damage,0.803,0.684,-7.668,0.0351,0.0801,0,0.626,97.011
1990's,Tonight The Heartache's On Me,Dixie Chicks,0.681,0.731,-4.64,0.0289,0.192,0,0.82,120.736
1990's,Capsized,Samiam,0.372,0.757,-7.758,0.0642,0.00851,6.55e-05,0.572,82.386
1990's,Once Upon the Cross,Deicide,0.205,0.95,-8.498,0.132,1.93e-05,0.805,0.314,184.43
1990's,I,Taake,0.0764,0.98,-3.16,0.0804,0.0995,0.782,0.0295,173.186
1990's,Clarinet Marmalade,Muggsy Spanier,0.56,0.681,-8.703,0.0716,0.861,0.798,0.764,117.748
1990's,The Box - Part 2,Orbital,0.603,0.72,-12.956,0.0295,0.0075,0.936,0.66,140.991
1990's,Crazy,Seal,0.633,0.858,-7.42,0.0473,0.208,0.0114,0.725,102.559
1990's,(Everything I Do) I Do It For You,Bryan Adams,0.526,0.365,-12.605,0.028,0.0775,1.35e-05,0.253,131.253
1990's,We Want a Rock,They Might Be Giants,0.549,0.762,-8.002,0.0309,0.0606,0,0.805,86.001
1990's,Sin Ti No Sé Vivir,Los Angeles Azules,0.654,0.331,-8.954,0.0395,0.309,0,0.802,83.918
1990's,Punta Del Soul,Dave Grusin,0.703,0.507,-11.195,0.0399,0.131,0.683,0.603,82.885
1990's,Mystic Land,Yoshihisa Hirano,0.543,0.182,-23.049,0.0289,0.737,0.858,0.363,82.033
1990's,Bullet With Butterfly Wings,The Smashing Pumpkins,0.404,0.72,-9.18,0.0626,5.59e-05,0.836,0.475,121.649
1990's,High Street Yanks,The Membranes,0.359,0.739,-14.595,0.0498,0.000273,4.39e-05,0.408,138.297
1990's,El Último Rock,Marta Sánchez,0.741,0.838,-5.567,0.0399,0.00558,0.000771,0.857,123.339
1990's,Brokenhearted,Brandy,0.329,0.517,-7.178,0.0353,0.488,0,0.408,149.758
1990's,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,0.861,0.622,-7.493,0.379,0.0816,0,0.664,96.911
1990's,Hallways Of Enchanted Ebony,Agalloch,0.243,0.743,-11.998,0.0607,0.00982,0.534,0.159,133.945
1990's,Never Gonna Let You Go,Faith Evans,0.644,0.443,-7.308,0.0295,0.442,0,0.0534,109.936
1990's,Body And Soul,Barry Harris,0.315,0.091,-22.02,0.0483,0.995,0.914,0.161,81.928
1990's,ขอจันทร์,Viyada Komarakul Na Nakorn,0.689,0.366,-11.952,0.0287,0.838,0.000135,0.371,129.805
1990's,Down,Kickback,0.405,0.821,-9.42,0.0977,0.000373,7.3e-05,0.446,91.999
1990's,Need You Around,Smoking Popes,0.439,0.883,-7.625,0.0453,0.000111,0.513,0.527,108.183
1990's,Gog Ska,Maroon Town,0.726,0.545,-10.84,0.0285,0.0121,0.879,0.844,133.045
1990's,Don't Lose The Magic,Shawn Christopher,0.72,0.532,-17.31,0.0471,0.0003,0.00142,0.526,120.271
1990's,It's Alright,Memphis Bleek (& Jay-Z),0.603,0.839,-8.94,0.289,0.0135,0,0.763,95.846
1990's,Nobody Loves Like an Irishman,Lonnie Donegan & His Skiffle Group,0.664,0.448,-11.7,0.148,0.715,0,0.68,79.814
1990's,You Better Wait,Steve Perry,0.348,0.924,-3.048,0.0945,0.236,0,0.0869,114.117
1990's,I'm Free,Jon Secada,0.52,0.634,-8.768,0.0275,0.133,0,0.478,197.315
1990's,The New Democracy,The Nashville Bluegrass Band,0.513,0.429,-15.271,0.0336,0.471,0.95,0.819,142.354
1990's,Unchained Melody,The Righteous Brothers,0.361,0.219,-16.553,0.0285,0.563,0,0.26,98.532
1990's,Coração Vagabundo,Gal Costa,0.497,0.13,-21.208,0.0538,0.879,0.0811,0.277,80.442
1990's,Hades,Bathory,0.138,0.928,-7.95,0.116,1.67e-05,0.854,0.055,101.005
1990's,Echos Myron,Guided By Voices,0.443,0.889,-11.578,0.0426,0.0801,1.04e-05,0.359,132.162
1990's,Nao enche,Caetano Veloso,0.816,0.723,-8.42,0.0656,0.223,8.13e-05,0.926,93.953
1990's,All The Man That I Need,Whitney Houston,0.496,0.571,-9.958,0.0335,0.43,0,0.25,150.944
1990's,Unskinny Bop,Poison,0.574,0.93,-2.949,0.0413,0.0657,7.78e-06,0.69,92.303
1990's,Finale - Dragonheart/Soundtrack Version,Randy Edelman,0.173,0.238,-13.977,0.0349,0.906,0.827,0.0573,64.403
1990's,Funkorama,Redman,0.603,0.845,-6.589,0.495,0.0106,1.9e-05,0.824,178.377
1990's,Deeper Shade Of Soul,Urban Dance Squad,0.76,0.767,-6.155,0.0313,0.11,0.000718,0.821,113.425
1990's,Where Have All The Cowboys Gone?,Paula Cole,0.588,0.826,-6.182,0.0569,0.0351,0,0.621,129.021
1990's,Who Stole The Cookies?,Music For Little People Choir,0.594,0.258,-18.513,0.349,0.588,0.000102,0.663,81.261
1990's,Here We Are,Gloria Estefan,0.694,0.467,-14.437,0.0329,0.639,1.61e-05,0.63,142.132
1990's,Grapevyne,Brownstone,0.723,0.647,-9.178,0.0317,0.0768,0.000237,0.653,137.336
1990's,Parras,Los Strwck,0.441,0.77,-6.491,0.0413,0.59,4.17e-06,0.906,97.342
1990's,Fall At Your Feet,Crowded House,0.65,0.371,-13.623,0.026,0.457,0.0116,0.561,102.583
1990's,If I Had The Chance,Cynthia,0.617,0.918,-5.017,0.0371,0.00553,0.123,0.802,130.012
1990's,We Will Rock You,Ludwig Von 88,0.486,0.577,-10.164,0.0786,0.0399,0.000799,0.586,188.651
1990's,St. Anne's Reel,Scott Vestal,0.531,0.535,-13.804,0.0347,0.791,0.953,0.964,115.394
1990's,คงเดิม,Asanee & Wasan,0.707,0.603,-9.533,0.0267,0.477,1.23e-06,0.756,119.995
1990's,Bunnies,Pansy Division,0.567,0.951,-5.982,0.0363,0.00104,0,0.855,100.85
1990's,LOST INTO THE NIGHT,ELISA,0.521,0.956,-5.44,0.0367,0.0022,0.00683,0.801,158.023
1990's,Was It Nothing At All,Michael Damian,0.487,0.648,-5.332,0.0279,0.0397,0.00072,0.442,134.95
1990's,The City Is Mine,Jay-Z Featuring BLACKstreet,0.888,0.702,-4.059,0.209,0.00358,0,0.754,97.954
1990's,Misirlou - Remastered,Laurindo Almeida,0.572,0.325,-15.795,0.0387,0.378,0.506,0.722,86.484
1990's,¿Y Todo Para Qué?,Intocable,0.694,0.637,-7.786,0.0274,0.336,5.4e-05,0.782,102.833
1990's,"Don't Cry For Me Argentina (From ""Evita"")",Madonna,0.297,0.148,-13.898,0.0337,0.897,4.03e-06,0.082,104.458
1990's,A Little Past Little Rock,Lee Ann Womack,0.439,0.539,-8.035,0.0329,0.602,1.31e-05,0.319,171.888
1990's,There She Goes,Sixpence None The Richer,0.498,0.789,-5.724,0.0319,0.000856,5.83e-06,0.455,120.176
1990's,Main Title,Tangerine Dream,0.511,0.942,-13.426,0.0346,0.564,0.863,0.423,150.005
1990's,Kiss Them For Me,Siouxsie and the Banshees,0.6,0.949,-5.473,0.0556,0.187,0.00539,0.752,99.387
1990's,Ooh Aah... Just A Little Bit,Gina G,0.647,0.942,-7.101,0.0341,0.626,0.168,0.937,130.978
1990's,Thought I'd Died And Gone To Heaven,Bryan Adams,0.44,0.738,-8.193,0.0295,0.0657,0,0.535,174.376
1990's,Whateva Man,Redman,0.581,0.712,-7.803,0.476,0.268,0,0.709,172.567
1990's,Please Don't Go,Boyz II Men,0.644,0.663,-12.847,0.0454,0.197,0,0.743,135.622
1990's,Hopelessly,Rick Astley,0.547,0.457,-9.872,0.0293,0.46,0,0.298,150.001
1990's,Smells Like Teen Spirit,Nirvana,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.72,116.761
1990's,Pimp Of The Year,Dru Down,0.931,0.513,-4.655,0.263,0.108,0.000435,0.3,101.064
1990's,Crazy,Aerosmith,0.37,0.866,-3.879,0.0384,0.0868,0,0.427,162.086
1990's,Sign of the Zodiac,Rasputina,0.335,0.294,-12.386,0.0359,0.805,0.118,0.0967,132.112
1990's,Riverside Special,African Jazz Pioneers,0.567,0.856,-5.095,0.052,0.665,0.469,0.902,113.641
1990's,SK,Sugar Kane,0.34,0.922,-5.467,0.0451,7.91e-05,0.000579,0.6,97.077
1990's,Stay Close to Me,Bad Brains,0.546,0.815,-7.36,0.109,0.0601,0.000334,0.898,96.573
1990's,Red Light Blues,Tony Kinsey,0.517,0.0939,-20.157,0.0431,0.766,0.13,0.5,93.95
1990's,Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,0.586,0.936,-6.605,0.549,0.337,0,0.732,178.068
1990's,You Get What You Give,New Radicals,0.621,0.901,-5.396,0.0302,0.17,0,0.744,113.967
1990's,Alice,Sisters of Mercy,0.501,0.67,-7.683,0.0589,0.000509,0.869,0.504,146.204
1990's,Sensitivity,Ralph Tresvant,0.683,0.661,-12.823,0.0459,0.137,0.557,0.707,96.956
1990's,I'm Still Waiting,Jodeci,0.697,0.6,-13.632,0.0364,0.0894,0,0.793,127.009
1990's,Freakit,Das EFX,0.801,0.518,-12.054,0.314,0.0286,3.65e-06,0.598,97.302
1990's,Music Sounds Better With You,Stardust,0.735,0.72,-7.04,0.336,0.00105,0.15,0.364,124.174
1990's,Missing You Now,Michael Bolton,0.62,0.508,-11.621,0.0272,0.118,0,0.289,95.01
1990's,El Rock de la Carcel - En Directo,Miguel Rios,0.364,0.813,-8.072,0.075,0.542,0,0.454,81.244
1990's,Yo No Soy Rebelde,Los Locos Del Ritmo,0.677,0.716,-8.777,0.145,0.899,0.00684,0.945,108.955
1990's,First Time,Matt Nathanson,0.54,0.456,-6.133,0.0274,0.201,0,0.355,92.988
1990's,The First Time,Surface,0.637,0.354,-11.964,0.0283,0.215,0.000704,0.111,126.435
1990's,Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,0.609,0.731,-6.846,0.322,0.397,0,0.685,91.778
1990's,Stranger,Beborn Beton,0.519,0.839,-7.048,0.0466,0.0181,0.000286,0.422,164.889
1990's,Days And Nights In St. Ignace,Funk Inc.,0.689,0.579,-11.258,0.0316,0.442,0.765,0.63,111.98
1990's,Little Drummer Boy,Apocalyptica,0.181,0.209,-16.7,0.0323,0.492,0.903,0.068,69.637
1990's,God Rock,Nik Turner,0.335,0.357,-15.456,0.0306,0.278,0.815,0.105,165.332
1990's,Bittersweet Me,R.E.M.,0.417,0.856,-5.939,0.0443,0.00743,0.00079,0.441,120.038
1990's,Peaches,The Presidents Of The United States Of America,0.417,0.849,-4.199,0.0481,0.0146,0.000387,0.594,94.267
1990's,Emperor Jones,Joe Lovano,0.336,0.328,-15.005,0.0386,0.93,0.732,0.222,184.007
1990's,Blazing Fire,Derrick Morgan,0.825,0.785,-6.342,0.0727,0.0546,0,0.961,114.589
1990's,Love Of My Life,Sammy Kershaw,0.552,0.384,-9.641,0.0249,0.19,3.3e-05,0.286,139.986
1990's,Silent Angel - Guitar Version,Axel Rudi Pell,0.157,0.44,-7.523,0.0303,0.00203,0.114,0.178,87.912
1990's,57 Channels (And Nothin' On),Bruce Springsteen,0.894,0.316,-18.975,0.0978,0.608,0.0153,0.64,132.061
1990's,Jalou's Rock - Live,Les Rats,0.285,0.942,-7.224,0.0828,0.00086,0.258,0.558,163.334
1990's,Desperately Wanting,Better Than Ezra,0.494,0.913,-5.289,0.0378,0.000165,0.00898,0.478,99.92
1990's,Killer/Papa Was A Rollin' Stone,George Michael,0.714,0.976,-7.349,0.0548,0.0284,0.00695,0.577,121.89
1990's,Solitaire,Strung Out,0.353,0.976,-5.544,0.0546,0.000332,0.00227,0.438,115.657
1990's,Shew Beli Bileney,The Roha Band,0.625,0.623,-10.101,0.0413,0.112,0.00736,0.657,90.799
1990's,Never Enough,The Cure,0.507,0.988,-3.877,0.133,0.0658,0.006,0.482,100.747
1990's,Don't Trust The Humanoids,The Lillingtons,0.247,0.917,-5.752,0.0404,4.13e-05,0.00146,0.886,195.216
1990's,What's Up,4 Non Blondes,0.694,0.268,-13.184,0.064,0.986,0.885,0.207,128.156
1990's,Molly (Sixteen Candles),Sponge,0.504,0.775,-7.844,0.0331,0.0614,2.26e-05,0.842,101.827
1990's,Potion No. 1,Den Baron,0.353,0.883,-8.561,0.043,0.00911,0.151,0.564,119.288
1990's,"Oh, No! What We Gonna Do?",VeggieTales,0.769,0.55,-8.186,0.416,0.375,0,0.632,90.872
1990's,Angels Would Fall,Melissa Etheridge,0.472,0.714,-7.546,0.0248,0.102,2.91e-06,0.7,92.874
1990's,Dichter Bij Ow,Rowwen Hèze,0.402,0.292,-14.147,0.0285,0.287,0,0.376,135.978
1990's,Trippin',Total Featuring Missy Elliott,0.753,0.831,-6.431,0.0958,0.173,1.23e-05,0.505,124.151
1990's,Piano Sonata No. 2: 4. Vif,Pierre Boulez,0.507,0.101,-20.403,0.0446,0.986,0.808,0.183,75.369
1990's,April Kisses,Eddie Lang,0.572,0.233,-19.258,0.0526,0.935,0.779,0.711,83.681
1990's,Smack My Bitch Up,The Prodigy,0.607,0.993,-4.511,0.148,0.00314,0.593,0.229,136.208
1990's,Rhythm Of Love,DJ Company,0.552,0.868,-8.242,0.0347,0.00138,0.114,0.797,142.013
1990's,Gutter Glitter,Switchblade Symphony,0.631,0.586,-11.949,0.0287,0.309,0.534,0.166,120.021
1990's,O Come All Ye Faithful / O Holy Night - Instrumental,Trans-Siberian Orchestra,0.123,0.545,-8.333,0.0299,0.00877,0.373,0.155,168.829
1990's,Can't Get Enuff,Winger,0.638,0.83,-8.616,0.0289,0.000847,0.00453,0.861,100.05
1990's,All Through The Night,Tone-Loc,0.699,0.577,-12.375,0.172,0.00243,0.0268,0.802,177.213
1990's,The Right Kinda Lover,Patti LaBelle,0.815,0.77,-8.412,0.0512,0.257,0.000227,0.811,99.941
1990's,Give It Up,ZZ Top,0.664,0.665,-9.881,0.0282,0.00812,0.000114,0.53,123.95
1990's,I Belong To You (Every Time I See Your Face),Rome,0.759,0.337,-11.034,0.035,0.026,0,0.335,117.845
1990's,"Let It Go (From ""Set It Off"")",Ray J,0.853,0.515,-5.081,0.0453,0.0547,7.79e-05,0.859,93.026
1990's,I Don't Wanna Be Alone,Shai,0.774,0.437,-8.021,0.0263,0.565,0,0.576,104.215
1990's,Pico De Gallo,Trout Fishing in America,0.577,0.584,-7.788,0.0438,0.387,0,0.836,136.938
1990's,Hide Your Heart,KISS,0.572,0.846,-10.081,0.0617,0.306,1.31e-05,0.596,122.384
1990's,Miami,Will Smith,0.877,0.534,-6.18,0.151,0.0339,1.73e-05,0.89,108.171
1990's,12,Jeffries Fan Club,0.436,0.936,-8.156,0.0836,0.00136,0.196,0.749,116.929
1990's,All You've Got,RTZ,0.684,0.655,-10.417,0.0335,0.215,0,0.682,110.33
1990's,Red Light Fever,Demented Are Go,0.266,0.98,-4.775,0.113,3.82e-06,0.712,0.208,119.43
1990's,Hero Of The Day,Metallica,0.351,0.9,-7.146,0.0357,0.000107,0.0262,0.777,116.023
1990's,Lone Star Queen,New York Dolls,0.562,0.577,-12.337,0.0358,0.167,0.000161,0.498,95.61
1990's,Don't Take The Girl,Tim McGraw,0.439,0.454,-8.669,0.0308,0.279,0,0.354,204.263
1990's,If We Fall In Love Tonight,Rod Stewart,0.677,0.572,-11.266,0.0388,0.505,0,0.455,87.913
1990's,Southernplayalisticadillacmuzik,OutKast,0.69,0.834,-5.8,0.225,0.0162,0,0.58,172.392
1990's,Work To Do,Vanessa Williams,0.762,0.666,-12.051,0.0577,0.0511,2.36e-05,0.679,93.109
1990's,Too Blind To See It,Kym Sims,0.776,0.585,-11.551,0.0361,0.000403,0.227,0.698,118.996
1990's,All of Us,Abhinanda,0.416,0.697,-10.317,0.0546,0.000121,0.65,0.734,99.734
1990's,Stop The World,Extreme,0.452,0.724,-8.189,0.0435,0.0038,0.00112,0.325,174.594
1990's,Left Hand Path,Entombed,0.166,0.927,-8.797,0.0736,3.94e-06,0.651,0.219,131.984
1990's,Don't Stop,ATB,0.711,0.937,-5.314,0.0351,0.146,0.763,0.57,134.21
1990's,Bed Of Roses,Bon Jovi,0.309,0.596,-5.599,0.0293,0.101,0,0.161,164.587
1990's,Oye Mi Canto (Hear My Voice),Gloria Estefan,0.671,0.684,-12.216,0.0391,0.245,0.00406,0.886,119.525
1990's,All That She Wants,Ace Of Base,0.798,0.625,-9.689,0.0548,0.00547,7.98e-05,0.858,93.764
1990's,Who Got The Props,Black Moon,0.868,0.579,-15,0.245,0.0239,0,0.684,100.135
1990's,And the Birds Are Singing,Sebastian Lightfoot,0.158,0.376,-15.459,0.0347,0.0346,0.712,0.252,64.993
1990's,Count Me Out,Kickback,0.487,0.88,-7.357,0.12,0.000277,0.00309,0.31,127.712
1990's,I Tried Him & I Know Him,Rev. Milton Brunson,0.224,0.306,-14.442,0.0391,0.62,0,0.26,72.449
1990's,All My Life,K-Ci & JoJo,0.629,0.511,-8.651,0.0326,0.114,3.91e-06,0.181,128.038
1990's,Out Of My Head,Fastball,0.531,0.658,-7.382,0.0382,0.412,0.00272,0.461,78.896
1990's,"Music for Alpha Waves, Assorted Percussion, and Automated Coded Relays",Alvin Lucier,0.48,0.266,-23.162,0.076,0.0108,0.07,0.217,73.981
1990's,Symphony Of Destruction,Megadeth,0.61,0.891,-5.452,0.0587,0.000805,0.0928,0.51,139.903
1990's,Pleasure,The Soup Dragons,0.608,0.876,-5.432,0.0491,0.0104,0,0.946,121.037
1990's,Real Real Real,Jesus Jones,0.596,0.547,-13.136,0.0331,0.0478,4.92e-05,0.697,110.209
1990's,Nice & Slow,Usher,0.819,0.299,-11.964,0.122,0.153,0,0.515,121.913
1990's,In The Meantime,Spacehog,0.269,0.895,-6.382,0.118,0.083,0.00266,0.16,168.479
1990's,Barely Breathing,Duncan Sheik,0.482,0.807,-6.976,0.0457,0.0281,0,0.516,187.918
1990's,Let Love Rule,Lenny Kravitz,0.69,0.452,-12.927,0.0411,0.0293,0.26,0.695,152.814
1990's,Viridian City,Pokémon,0.666,0.922,-5.943,0.0587,0.0197,0,0.765,136.846
1990's,Changes,2Pac,0.865,0.665,-6.289,0.073,0.0453,0,0.331,111.113
1990's,The Moment,Kenny G,0.265,0.31,-12.247,0.0359,0.64,0.00349,0.194,181.174
1990's,Ornament,Trans-Siberian Orchestra,0.356,0.328,-11.992,0.0356,0.232,0,0.157,116.248
1990's,How Forever Feels,Kenny Chesney,0.723,0.674,-7.427,0.0297,0.0986,1.83e-05,0.61,124.9
1990's,Stop,Spice Girls,0.722,0.845,-4.446,0.0308,0.287,0,0.965,130.13
1990's,Tema Jazz,Antônio Carlos Jobim,0.532,0.655,-14.744,0.0347,0.593,0.781,0.563,83.742
1990's,(I'm Afraid) The Masquerade Is Over,Red Garland,0.503,0.0865,-19.919,0.0375,0.93,0.877,0.131,108.236
1990's,Strawberry Wine,Deana Carter,0.558,0.435,-6.812,0.0264,0.302,0,0.199,122.385
1990's,There She Goes,The La's,0.536,0.854,-6.907,0.0298,0.0129,0.743,0.905,122.733
1990's,Open the Abscess,Exhumed,0.234,0.935,-6.505,0.125,2.73e-06,0.78,0.274,120.148
