year,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
1970's,Bra,Ebo Taylor,0.611,0.722,-5.503,0.059,0.439,0.0639,0.837,86.211
1970's,Blues Of Happiness,Sonny Terry,0.64,0.0905,-19.441,0.0682,0.886,0,0.479,130.995
1970's,Two Doors Down,Dolly Parton,0.694,0.698,-9.41,0.086,0.645,0.0243,0.867,98.338
1970's,Detective Writer Daughter,Carla Bley,0.203,0.495,-11.886,0.0386,0.758,0.00177,0.215,97.243
1970's,Can't Stop Loving You,Tom Jones,0.404,0.517,-11.056,0.0334,0.553,2.5e-05,0.483,89.112
1970's,Kodachrome,Paul Simon,0.592,0.705,-10.276,0.0287,0.0291,1.97e-05,0.902,135.754
1970's,Happiness Is Just Around The Bend,The Main Ingredient,0.712,0.517,-13.189,0.0484,0.671,0.0899,0.952,124.464
1970's,Surat Shabda,Deuter,0.617,0.863,-18.213,0.0739,0.813,0.947,0.243,128.629
1970's,Guerreiros das sombras,Oswaldo Montenegro,0.296,0.559,-8.028,0.0494,0.648,0,0.497,176.776
1970's,Song Of Joy - 50 Aniversario Remaster,Miguel Rios,0.189,0.375,-12.708,0.0304,0.11,8.87e-06,0.392,86.697
1970's,Department Of Youth,Alice Cooper,0.533,0.906,-7.547,0.0381,0.2,0.0015,0.638,121.669
1970's,Get Down,Curtis Mayfield,0.699,0.96,-7.244,0.1,0.198,1.36e-06,0.57,117.427
1970's,Some of Shelly's Blues,Michael Nesmith,0.458,0.723,-8.347,0.0317,0.186,0,0.465,77.554
1970's,Banana Splits,The Dickies,0.336,0.876,-9.791,0.0511,0.00735,0,0.835,105.975
1970's,Fever,Junior Byles,0.869,0.594,-8.808,0.0674,0.306,0.000298,0.936,139.554
1970's,You Are My Starship,Norman Connors,0.485,0.432,-8.261,0.0324,0.416,0.00674,0.214,74.769
1970's,C.I.D.,U.K. Subs,0.436,0.798,-7.031,0.0649,0.0014,0.244,0.895,177.66
1970's,Afternoon Delight,Starland Vocal Band,0.561,0.253,-15.306,0.0454,0.988,0.916,0.197,145.845
1970's,Risos,Reginaldo Rossi,0.666,0.717,-9.557,0.0328,0.321,8.46e-05,0.786,123.084
1970's,Say Maybe,Neil Diamond,0.559,0.234,-18.687,0.0315,0.279,0,0.372,112.381
1970's,You Were Made For Me,Luther Ingram,0.519,0.739,-7.204,0.0397,0.171,6.33e-05,0.787,152.071
1970's,I Don't Wanna Go,The Paul Butterfield Blues Band,0.479,0.649,-8.953,0.063,0.0119,0.00193,0.703,79.862
1970's,"Raw Power - (Georgia Peaches) [Live at Richards, Atlanta, GA, October 1973]",The Stooges,0.268,0.901,-7.632,0.0657,0.76,0.651,0.553,167.141
1970's,Melbourne,R. Stevie Moore,0.272,0.525,-10.715,0.0398,0.259,0.00437,0.157,137.184
1970's,Troubles Ain't Nothing But The Blues,Lonnie Johnson,0.757,0.316,-12.855,0.0326,0.887,0.164,0.779,95.316
1970's,Let It Happen - Remastered,Vangelis,0.361,0.479,-15.461,0.0476,0.652,0.0326,0.461,107.344
1970's,Yours Love,Joe Simon,0.409,0.417,-13.287,0.0337,0.613,2.8e-05,0.805,82.279
1970's,Papaya,Stelvio Cipriani,0.568,0.626,-9.41,0.0646,0.278,0.741,0.74,85.353
1970's,Morning Dance,Spyro Gyra,0.699,0.776,-7.283,0.0436,0.445,0.654,0.839,101.692
1970's,Yokogao,Taeko Onuki,0.824,0.485,-9.92,0.0274,0.609,0.00429,0.722,118.452
1970's,Something That I Said,The Ruts,0.326,0.863,-7.621,0.0735,0.00119,0,0.508,171.121
1970's,Together Alone,Melanie,0.493,0.303,-13.468,0.0398,0.774,3.86e-06,0.209,90.898
1970's,Canción del Hombre Nuevo (Song of the New Man),Daniel Viglietti,0.512,0.191,-15.465,0.0794,0.879,0.0129,0.325,83.428
1970's,Vertical Slum,Swell Maps,0.22,0.898,-4.909,0.0547,0.244,0.14,0.694,166.591
1970's,Goodnight And Goodmorning,Cecilio & Kapono,0.559,0.531,-12.958,0.0341,0.264,0,0.786,150.781
1970's,L'oiseau,Alain Goraguer,0.346,0.451,-9.83,0.0447,0.443,0.875,0.134,120.217
1970's,Le cœur de la vieille Chine,Georges Delerue,0.145,0.139,-20.376,0.045,0.843,0.949,0.0399,139.892
1970's,John's Theme (Flashbacks),Pino Donaggio,0.456,0.0217,-19.179,0.0999,0.987,0.963,0.407,72.019
1970's,2/2 - Remastered 2004,Brian Eno,0.063,0.0295,-25.697,0.0361,0.976,0.947,0.0572,67.369
1970's,Baby,Iggy Pop,0.389,0.435,-9.839,0.0299,0.562,0.00328,0.365,117.665
1970's,Dealer's Blues,Doug Sahm,0.782,0.662,-10.14,0.0466,0.547,0.000323,0.972,119.771
1970's,It Never Entered My Mind - Live,Guy Lafitte,0.52,0.329,-11.969,0.0429,0.9,0.46,0.28,124.584
1970's,Cry Baby,Janis Joplin,0.474,0.418,-9.654,0.03,0.515,0.000342,0.504,83.18
1970's,Funky Stuff,Kool & The Gang,0.738,0.844,-9.53,0.0675,0.00139,0.046,0.576,100.894
1970's,Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,0.701,0.664,-14.96,0.031,0.271,0.00424,0.981,115.182
1970's,Get In Line Brother - Live,Lester Flatt,0.557,0.743,-10.031,0.0575,0.674,0.000228,0.661,124.921
1970's,Tomorrow's Blues Today,Little Sonny,0.547,0.759,-9.773,0.0362,0.34,0.822,0.7,113.659
1970's,The Entertainer / Rag Time Dance - The Sting/Soundtrack Version,Marvin Hamlisch,0.549,0.472,-7.198,0.076,0.747,0.315,0.58,95.267
1970's,Things,Anne Murray,0.672,0.681,-8.91,0.036,0.034,4.68e-05,0.909,87.614
1970's,Cet Enfant Que Je T'avais Fait,Brigitte Fontaine,0.545,0.107,-20.109,0.0323,0.931,0.133,0.357,112.203
1970's,Galaxy,War,0.719,0.743,-10.735,0.0638,0.0545,0.00248,0.488,118.284
1970's,Love Fire,Jigsaw,0.514,0.641,-9.898,0.0424,0.054,0,0.649,134.107
1970's,Kentucky Rain,Elvis Presley,0.431,0.444,-8.919,0.0332,0.626,3.81e-06,0.559,105.657
1970's,What Do You Know - 2001 Remastered Version,Buzzcocks,0.207,0.927,-5.92,0.0611,0.00113,2.15e-05,0.438,155.701
1970's,Passaredo - Ao Vivo,MPB4,0.42,0.283,-14.946,0.0491,0.448,6.57e-05,0.4,151.12
1970's,"Rock And Roll, Hoochie Koo",Rick Derringer,0.435,0.882,-8.996,0.0908,0.15,0.00837,0.56,199.263
1970's,Bridge Over Troubled Water,Linda Clifford,0.594,0.778,-11.788,0.0543,0.00377,0.0906,0.629,130.911
1970's,Hacia Algún Lugar,Billy Bond y La Pesada,0.49,0.356,-12.877,0.066,0.217,0.597,0.427,124.539
1970's,"Mon Pere, Mon Pere",Philip Glass,0.162,0.378,-9.47,0.0357,0.173,3.11e-06,0.0544,132.218
1970's,Feeling tense,Stefano Torossi,0.61,0.503,-13.729,0.0424,0.0192,0.901,0.684,148.978
1970's,Trampled Under Foot,Led Zeppelin,0.55,0.835,-8.632,0.0487,0.163,0.179,0.808,111.25
1970's,No Sad Song,Helen Reddy,0.334,0.434,-9.611,0.044,0.571,3.84e-06,0.271,172.308
1970's,Oh Me Oh My (I'm A Fool For You Baby),Lulu,0.372,0.405,-9.461,0.0339,0.703,0,0.626,76.743
1970's,Music For 18 Musicians,Steve Reich,0.508,0.536,-14.818,0.0449,0.982,0.921,0.375,106.567
1970's,Freak Show (LP Demo),The Lurkers,0.4,0.867,-9.184,0.0278,0.0259,0.394,0.955,105.421
1970's,"Alleluia: ""Confitemini"" from Sabbato Sancto - Easter Sunday",Traditional,0.255,0.156,-18.42,0.0357,0.987,0.0154,0.0632,82.007
1970's,Hot Like a Melting Pot,Dennis Brown,0.589,0.563,-7.695,0.111,0.0477,0,0.794,78.905
1970's,When You Get Right Down To It,The Delfonics,0.524,0.698,-5.317,0.0348,0.652,0.000108,0.594,75.592
1970's,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",Barbra Streisand,0.349,0.427,-13.096,0.0365,0.271,9.73e-05,0.273,126.029
1970's,The Peacemaker,Albert Hammond,0.665,0.473,-12.15,0.051,0.272,0,0.692,84.856
1970's,Suspicious Minds,Dee Dee Warwick,0.478,0.692,-5.868,0.0455,0.364,0,0.69,108.986
1970's,Way Down,Elvis Presley,0.462,0.87,-6.554,0.076,0.501,0.000174,0.507,148.312
1970's,Lonely Wind,Kansas,0.401,0.337,-11.744,0.0319,0.62,3.56e-05,0.318,133.77
1970's,Pepper Box,The Peppers,0.6,0.757,-7.205,0.0399,0.106,0.000154,0.375,105.638
1970's,Senza scampo,Roberto Pregadio,0.538,0.816,-7.445,0.0374,0.333,0.553,0.7,100.482
1970's,GRASSHOPPERS,Ryuichi Sakamoto,0.511,0.361,-13.844,0.0399,0.966,0.485,0.315,136.567
1970's,Crazy Morning,Maria Teresa Luciani,0.2,0.734,-9.057,0.0335,0.00673,8.56e-06,0.458,172.579
1970's,I Thank You,Donny Hathaway And June Conquest,0.608,0.801,-3.71,0.041,0.593,0,0.863,97.046
1970's,Low Rider,War,0.811,0.647,-10.989,0.0498,0.0823,0.681,0.99,139.787
1970's,Ay Amor,Víctor Manuel,0.399,0.288,-12.371,0.0361,0.564,0.000152,0.281,118.224
1970's,Suite No. 2 for Flute & Jazz Piano Trio: II. Amoureuse,Claude Bolling,0.278,0.157,-22.186,0.036,0.926,0.913,0.174,95.329
1970's,Midnight Man,James Gang,0.481,0.72,-9.058,0.0247,0.00146,0.528,0.838,104.345
1970's,Vigil - Bonus Track,John Coltrane,0.407,0.739,-12.267,0.125,0.208,0.000416,0.527,128.433
1970's,ABC-Blues,PeeWee Bluesgang,0.625,0.685,-9.019,0.0455,0.181,0.00117,0.78,143.637
1970's,Spiders & Snakes,Jim Stafford,0.657,0.722,-9.014,0.0548,0.337,0.000694,0.904,163.735
1970's,Love Story,The Lurkers,0.507,0.894,-7.068,0.0385,0.000445,0.000105,0.795,107.481
1970's,Planeta água,Guilherme Arantes,0.292,0.36,-10.122,0.0294,0.829,1.53e-05,0.0895,115.914
1970's,What A Shame,Foghat,0.541,0.904,-5.862,0.0501,0.00281,0,0.706,123.519
1970's,Takin' It To The Streets,The Doobie Brothers,0.637,0.697,-8.903,0.0297,0.171,0,0.938,147.103
1970's,Mass Media Believer,The Lurkers,0.534,0.954,-7.625,0.0649,0.00734,0,0.321,127.146
1970's,Funky Music Sho Nuff Turns Me On,Edwin Starr,0.556,0.872,-9.028,0.0436,0.232,0,0.964,87.621
1970's,Smoke On The Water,Deep Purple,0.632,0.586,-11.333,0.0284,0.0983,0.581,0.89,114.243
1970's,"Nice, Nice, Very Nice",Ambrosia,0.468,0.462,-7.102,0.035,0.0881,0.00162,0.585,110.354
1970's,New World Coming,Mama Cass Elliot,0.497,0.279,-15.172,0.0287,0.328,3.87e-05,0.569,110.054
1970's,"America, Communicate With Me",Ray Stevens,0.355,0.424,-13.28,0.099,0.283,0.000548,0.466,209.804
1970's,Someday We'll Be Together,Diana Ross & The Supremes,0.678,0.535,-12.454,0.0329,0.14,2.17e-06,0.795,107.041
1970's,Ball of Twine,Big Joe Williams,0.58,0.197,-19.269,0.0478,0.881,0.00209,0.433,124.739
1970's,Canción Otoñal,Eduardo Falú,0.517,0.078,-19.303,0.0484,0.976,0.0228,0.458,88.397
1970's,Sara Smile,Daryl Hall John Oates,0.6,0.57,-6.483,0.0256,0.102,2.09e-06,0.307,141.998
1970's,City In The Sky,The Staple Singers,0.608,0.71,-13.349,0.0277,0.0415,1.63e-06,0.824,106.366
1970's,Soy Boricua,Bobby Valentin,0.758,0.471,-6.992,0.0385,0.764,0.00569,0.96,138.924
1970's,I Can't Do It Alone,Chita Rivera,0.618,0.618,-8.67,0.326,0.692,0,0.528,77.695
1970's,"Charlie's Paper Run - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",Leslie Bricusse,0.337,0.343,-15.791,0.0859,0.795,0.00266,0.481,138.524
1970's,Mbale (Face To Face With The Truth),Pasteur Lappe,0.835,0.387,-14.589,0.137,0.396,0.218,0.653,118.52
1970's,We're All Alone,Cecilio & Kapono,0.405,0.351,-14.896,0.0293,0.323,3.78e-05,0.305,136.167
1970's,You've Got To Take It (If You Want It),The Main Ingredient,0.298,0.525,-9.834,0.0357,0.783,0.00011,0.624,147.186
1970's,We'll Never Have To Say Goodbye Again,England Dan & John Ford Coley,0.516,0.344,-14.353,0.0296,0.0433,0,0.605,112.224
1970's,Prisoner Of Your Love,Player,0.577,0.499,-11.421,0.0352,0.097,6.43e-05,0.657,105.155
1970's,Don't Think....Feel,Neil Diamond,0.788,0.488,-13.096,0.0578,0.566,5.88e-06,0.85,107.31
1970's,The Banks of the Ohio,Earl Scruggs,0.586,0.442,-13.015,0.0355,0.44,0.000123,0.55,144.365
1970's,Who Was It?,Hurricane Smith,0.567,0.655,-9.301,0.0359,0.0938,0,0.776,118.661
1970's,Annie: Annie,Charles Strouse,0.592,0.303,-12.682,0.0288,0.779,0.000373,0.696,80.059
1970's,Built for Comfort,Taj Mahal,0.553,0.355,-9.432,0.0437,0.75,1.44e-05,0.329,140.702
1970's,I Like Dreamin',Kenny Nolan,0.626,0.181,-14.203,0.0394,0.953,0.00769,0.253,123.911
1970's,(All I Have To Do Is) Dream,The Nitty Gritty Dirt Band,0.577,0.421,-13.295,0.0238,0.807,0.0187,0.633,96.056
1970's,"Equinoxe, Pt. 8",Jean-Michel Jarre,0.155,0.371,-15.824,0.0365,0.905,0.927,0.238,91.202
1970's,Black Seeds Keep On Growing,The Main Ingredient,0.426,0.797,-10.082,0.105,0.623,0,0.8,106.492
1970's,Desejo Louco,Fernando Mendes,0.411,0.583,-9.689,0.0409,0.251,0,0.647,117.479
1970's,Roendo As Unhas - Ao Vivo,MPB4,0.523,0.57,-10.339,0.06,0.992,0.89,0.47,172.274
1970's,Giungla Road,Sandro Brugnolini,0.473,0.443,-13.36,0.0288,0.354,1.33e-06,0.742,96.324
1970's,Play It Sing It - Remastered,kalapana,0.608,0.528,-12.404,0.0538,0.0874,4.75e-06,0.692,91.191
1970's,Le Jardin D'Archambault,Laurence Vanay,0.459,0.535,-12.77,0.0369,0.224,5.21e-05,0.253,124.98
1970's,That's What Friends Are For,Alan Parker,0.684,0.576,-13.658,0.0547,0.527,0.0145,0.926,114.659
1970's,Beautiful Girls,Van Halen,0.284,0.869,-5.833,0.12,0.0462,0,0.499,205.025
1970's,"Theme From ""Close Encounters Of The Third Kind""",John Williams,0.344,0.0627,-22.933,0.0327,0.988,0.853,0.0364,95.993
1970's,Let Me Go To Him,Dionne Warwick,0.535,0.313,-11.188,0.0278,0.633,0.000151,0.306,99.642
1970's,"Jimmy, Renda-Se",Tom Zé,0.559,0.706,-11.333,0.15,0.139,5.03e-06,0.375,105.029
1970's,Tumbling Dice,The Rolling Stones,0.615,0.91,-4.248,0.0347,0.5,0.511,0.77,111.013
1970's,Cancion Para Mi Niño,Amparo Ochoa,0.378,0.159,-14.992,0.0344,0.979,0.00757,0.254,125.35
1970's,California,Debby Boone,0.315,0.479,-9.882,0.0381,0.832,0,0.347,114.761
1970's,Long Ago And Far Away,James Taylor,0.648,0.148,-23.404,0.0307,0.731,0.0381,0.329,102.494
1970's,H.S. Art,Swell Maps,0.235,0.966,-4.971,0.138,0.00227,0.00294,0.397,185.095
1970's,Rainy Day - Remastered,kalapana,0.625,0.735,-8.376,0.0482,0.192,0.000467,0.661,111.088
1970's,Jerusalem,Herb Alpert & The Tijuana Brass,0.538,0.219,-11.777,0.0524,0.91,0.919,0.25,150.061
1970's,Sister Midnight,Iggy Pop,0.513,0.655,-7.499,0.0428,0.0756,0.0326,0.736,108.712
1970's,Flowers,The Emotions,0.734,0.495,-10.881,0.0397,0.712,0.00828,0.884,110.246
1970's,"Main Title (Theme From ""Jaws"")","John Williams/""Jaws"" Soundtrack",0.336,0.148,-24.039,0.0515,0.901,0.904,0.0547,119.831
1970's,Ya Me Voy Para Siempre,Vicente Fernández,0.525,0.165,-11.329,0.0325,0.722,0.00434,0.448,80.993
1970's,Put A Little Love Away,The Emotions,0.567,0.392,-15.963,0.0417,0.311,1.08e-05,0.637,139.273
1970's,"Bad Case Of Loving You (Doctor, Doctor)",Robert Palmer,0.677,0.748,-12.328,0.038,0.00701,3.99e-05,0.746,146.03
1970's,La Era Está Pariendo un Corazón,Silvio Rodríguez,0.576,0.16,-12.906,0.0491,0.854,0,0.116,106.094
1970's,In Time,Engelbert Humperdinck,0.333,0.662,-7.61,0.0478,0.313,0.00453,0.278,83.416
1970's,The Thrill Is Gone,B.B. King,0.692,0.493,-9.662,0.0325,0.0934,0.00166,0.28,86.644
1970's,Man In Black,Johnny Cash,0.676,0.58,-14.217,0.0506,0.589,0.000145,0.89,95.358
1970's,Spirit In The Dark,Aretha Franklin with The Dixie Flyers,0.513,0.537,-9.563,0.042,0.563,1.43e-06,0.831,108.475
1970's,This Time I'm In It For Love,Player,0.687,0.409,-11.369,0.0301,0.0898,7.21e-06,0.828,104.448
1970's,Free Ride,Tavares,0.589,0.769,-8.936,0.0311,0.284,0.00152,0.932,122.447
1970's,Volte Logo,Reginaldo Rossi,0.649,0.531,-12.661,0.0429,0.791,0.00029,0.964,140.483
1970's,London Town,Wings,0.466,0.268,-15.058,0.0326,0.431,7.73e-05,0.189,83.762
1970's,Schaffnerlos,Wolfgang Ambros,0.508,0.433,-8.604,0.0321,0.803,1.58e-05,0.361,125.338
1970's,Precipitado,Amado Batista,0.778,0.455,-13.67,0.0263,0.639,1.06e-05,0.749,100.849
1970's,Lulu's Back in Town,Leon Redbone,0.641,0.0582,-18.761,0.297,0.912,0.000101,0.65,167.674
1970's,Remember Me,Diana Ross,0.671,0.624,-7.115,0.0259,0.43,7.78e-06,0.652,112.709
1970's,If Walls Could Talk,Little Milton,0.628,0.673,-7.619,0.0299,0.414,2.03e-05,0.847,79.588
1970's,Free Man In Paris,Joni Mitchell,0.59,0.62,-7.665,0.0363,0.558,0,0.661,81.429
1970's,Let Your Hair Down,The Temptations,0.772,0.94,-6.624,0.0595,0.0639,0.000306,0.936,93.11
1970's,Halwa,Cluster,0.443,0.283,-17.812,0.0362,0.937,0.92,0.0396,116.911
1970's,Moonlight Special,Ray Stevens,0.399,0.619,-15.493,0.125,0.66,9.45e-05,0.462,74.836
1970's,Point It Out,Smokey Robinson & The Miracles,0.418,0.456,-9.309,0.0294,0.58,0,0.89,180.184
1970's,Fins,Jimmy Buffett,0.661,0.645,-13.52,0.0487,0.00895,0,0.93,136.693
1970's,El Hombre del Piano,Ana Belén,0.526,0.337,-13.565,0.0291,0.127,0,0.303,84.103
1970's,Sweet Surrender,John Denver,0.192,0.444,-10.642,0.0338,0.843,0.00866,0.613,172.466
1970's,He's So Fine,Jane Olivor,0.567,0.351,-11.757,0.0249,0.314,0,0.505,91.868
1970's,To the Unknown Man,Vangelis,0.292,0.269,-17.326,0.0263,0.801,0.917,0.0756,84.576
1970's,Good Time Charlie's Got The Blues,Danny O'Keefe,0.514,0.412,-10.041,0.0263,0.412,0.000971,0.511,89.616
1970's,Hard Times For Lovers,Judy Collins,0.669,0.427,-12.272,0.0262,0.36,0.00164,0.653,111.051
1970's,Any Way You Want Me,The Sylvers,0.775,0.921,-3.517,0.0621,0.306,0,0.967,127.65
1970's,Ché Ché Colé,Willie Colón,0.772,0.868,-5.183,0.0461,0.535,0,0.917,101.253
1970's,Thoughts of You - Remastered,kalapana,0.518,0.773,-7.977,0.0575,0.328,7.61e-05,0.345,120.233
1970's,"Adios, Tierra Mia - Titles",Luis Bacalov,0.445,0.286,-13.795,0.0283,0.294,0.00407,0.42,82.991
1970's,Free The People,Delaney & Bonnie & Friends,0.489,0.313,-14.016,0.0965,0.606,0,0.711,166.307
1970's,Heartbeat - It's A Lovebeat,The DeFranco Family featuring Tony DeFranco,0.48,0.761,-9.895,0.0346,0.2,0,0.794,145.338
1970's,Jewel Ornament,Collin Walcott,0.512,0.229,-21.503,0.0464,0.885,0.861,0.53,154.451
1970's,Animal Zoo,Spirit,0.607,0.492,-11.403,0.057,0.134,0.00123,0.653,86.53
1970's,Kanaka Wai Wai,Hui Ohana,0.571,0.25,-8.638,0.0249,0.854,1.54e-05,0.481,85.432
1970's,Margueritte,Collin Walcott,0.396,0.325,-16.886,0.0359,0.468,0.00717,0.221,144.993
1970's,His Name is King - Lo Chiamavano King - End Titles Song,Luis Bacalov,0.307,0.354,-14.553,0.063,0.499,4.14e-05,0.241,178.776
1970's,Then I Kissed Her (Demo),The Lurkers,0.473,0.838,-8.487,0.0326,0.000265,0.000178,0.622,111.978
1970's,Doctor Why,Carla Bley,0.279,0.288,-12.522,0.0298,0.761,0.000591,0.573,85.989
1970's,Blue Sky,Joan Baez,0.537,0.632,-10.639,0.0348,0.162,9.14e-05,0.799,97.123
1970's,Quasi un Vivaldi,Ennio Morricone,0.606,0.62,-9.986,0.0256,0.0164,0.923,0.665,105.957
1970's,Dat du min leefste büst,Hannes Wader,0.608,0.0581,-24.836,0.0435,0.926,0.32,0.548,125.984
1970's,Take It Easy,Eagles,0.575,0.67,-10.39,0.0318,0.343,4.95e-06,0.74,139.191
1970's,Too Hot To Stop (Pt. 1),The Bar-Kays,0.681,0.872,-6.116,0.0748,0.168,0.00269,0.92,102.126
1970's,Ever Fallen in Love (With Someone You Shouldn't've?),Buzzcocks,0.236,0.864,-6.729,0.0522,0.0306,0,0.778,175.71
1970's,Je Suis Inadaptée,Brigitte Fontaine,0.428,0.658,-10.134,0.157,0.502,0,0.531,134.39
1970's,Blues para Mis Amigos,Billy Bond y La Pesada,0.368,0.525,-10.575,0.261,0.649,0.255,0.59,166.961
1970's,Mind's Eye,De Wolfe Music,0.372,0.0933,-22.674,0.0347,0.206,0,0.0372,106.084
1970's,I Wish,Stevie Wonder,0.852,0.752,-8.454,0.0687,0.204,1.02e-05,0.924,106.006
1970's,Bed And Board,Barbara Mason,0.418,0.566,-7.289,0.0319,0.228,0,0.415,133.446
1970's,Body Heat,Alicia Bridges,0.44,0.526,-9.908,0.04,0.00992,0.42,0.733,128.865
1970's,Indian Summer,Audience,0.592,0.426,-16.483,0.033,0.00585,0.000114,0.812,146.303
1970's,Lose Again,Linda Ronstadt,0.503,0.201,-17.024,0.0312,0.276,1.55e-06,0.303,125.155
1970's,Let It Be,Joan Baez,0.397,0.219,-13.534,0.0307,0.772,0,0.281,111.58
1970's,Don't Stop Me Now,Queen,0.563,0.865,-5.277,0.16,0.0472,0.000191,0.601,156.271
1970's,Eres Tu Cosa,Joe Bataan,0.725,0.491,-9.713,0.0336,0.697,0.373,0.928,111.415
1970's,Guitar From The Quayside,Nino Rota,0.598,0.0334,-22.081,0.0628,0.982,0.831,0.492,68.275
1970's,1000 Knives,YELLOW MAGIC ORCHESTRA,0.664,0.933,-6.021,0.0729,0.0158,0.392,0.632,103.911
1970's,Mary Mary,Gene Rondo,0.591,0.629,-8.67,0.216,0.662,9.2e-05,0.896,138.93
1970's,Dry Bones In The Valley (I Saw The Light Come Shining 'Round And 'Round) - Instrumental,John Fahey,0.405,0.412,-12.605,0.0349,0.574,0.831,0.108,92.839
1970's,I Knew Jesus (Before He Was A Star),Glen Campbell,0.774,0.788,-8.484,0.0372,0.482,0,0.981,124.474
1970's,Mr. Natural,Bee Gees,0.664,0.419,-12.036,0.0286,0.0288,9.67e-05,0.555,100.47
1970's,Sagar (The Ocean) - Instrumental,Ananda Shankar,0.286,0.474,-12.257,0.0347,0.362,0.516,0.112,128.768
1970's,"Enigmatic Ocean, Pt. I",Jean-Luc Ponty,0.274,0.535,-15.046,0.036,0.0764,0.157,0.235,98.277
1970's,No Convé Que Diguem el Nom XXXVIII,Ramon Muntaner,0.403,0.421,-9.553,0.0315,0.89,0.000213,0.496,96.771
1970's,Fuga,Reginaldo Rossi,0.478,0.505,-9.114,0.0386,0.37,2.14e-06,0.622,140.239
1970's,Cancion Para Mi Muerte - En vivo,Sui Generis,0.359,0.334,-13,0.0337,0.789,0,0.256,125.758
1970's,Moon-Light,Kitaro,0.271,0.202,-16.668,0.0405,0.887,0.257,0.222,172.694
1970's,Dinah Flo,Boz Scaggs,0.593,0.7,-6.704,0.0264,0.297,0.000992,0.768,138.737
1970's,Blue Eyes Crying In The Rain,Willie Nelson,0.64,0.133,-12.726,0.0368,0.913,0.0509,0.376,117.61
1970's,Peg,Steely Dan,0.797,0.566,-11.132,0.0321,0.0608,0.000362,0.939,116.976
1970's,Go West,Village People,0.741,0.703,-11.662,0.0399,0.0344,3.77e-05,0.866,128.085
1970's,Weissensee,NEU!,0.594,0.176,-17.767,0.0322,0.417,0.668,0.0526,126.645
1970's,TSOP (The Sound Of Philadelphia),MFSB Featuring The Three Degrees,0.723,0.853,-8.296,0.0295,0.0739,0.226,0.965,114.268
1970's,Pidder Lüng,Achim Reichel,0.625,0.825,-6.512,0.0663,0.143,0,0.863,128.473
1970's,In The Summertime,Mungo Jerry,0.754,0.449,-14.013,0.0615,0.724,0,0.973,82.751
1970's,All In Love Is Fair,Barbra Streisand,0.263,0.266,-12.228,0.0357,0.887,0.000663,0.0712,84.469
1970's,And I Love You So,Bobby Goldsboro,0.5,0.261,-11.492,0.0256,0.895,0.0135,0.381,94.356
1970's,She's Dead,R. Stevie Moore,0.603,0.26,-17.973,0.056,0.298,0,0.332,118.478
1970's,John & Hammie's Blues,Sleepy John Estes,0.572,0.113,-14.981,0.548,0.868,0.0131,0.917,179.527
1970's,Romaria - Remasterizado,Renato Teixeira,0.505,0.346,-10.3,0.0263,0.6,2.5e-06,0.377,92.412
1970's,When My Baby's Beside Me,Big Star,0.442,0.763,-7.935,0.0319,0.0299,0,0.919,127.366
1970's,It's Over,Boz Scaggs,0.315,0.157,-19.864,0.0356,0.651,0.766,0.138,95.842
1970's,Come Get To This,Marvin Gaye,0.654,0.579,-9.454,0.0349,0.174,3.39e-06,0.644,114.798
1970's,Zing Went The Strings Of My Heart,The Trammps,0.667,0.851,-5.257,0.0629,0.0338,1.01e-06,0.83,120.132
1970's,I Never Cry,Alice Cooper,0.553,0.284,-15.602,0.0317,0.45,3.48e-06,0.374,136.112
1970's,Earl's Breakdown,Blueridge Mountain Bluegrass Band,0.418,0.633,-12.875,0.0292,0.0518,0.926,0.962,137.906
1970's,El Pasotas,Manzanita,0.46,0.479,-15.594,0.0362,0.501,0.863,0.723,147.205
1970's,Lady Esquire,U.K. Subs,0.579,0.854,-6.124,0.0406,0.027,9.16e-06,0.809,98.146
1970's,Leave Me Alone,Sham 69,0.323,0.775,-9.027,0.2,0.0222,5.71e-05,0.703,167.235
1970's,Old Home Place,J.D. Crowe & The New South,0.621,0.524,-11.85,0.038,0.732,6.04e-05,0.894,123.148
1970's,Here He Comes - 2004 Digital Remaster,Brian Eno,0.413,0.442,-11.889,0.0285,0.594,0.122,0.19,127.326
1970's,Inverness,Alex de Grassi,0.332,0.155,-23.308,0.0415,0.914,0.892,0.629,95.349
1970's,Growin',Loggins & Messina,0.548,0.466,-13.012,0.0695,0.338,1.83e-05,0.714,170.751
1970's,"Bom Dia, Boa Tarde, Boa Noite Amor",MPB4,0.614,0.693,-12.723,0.0935,0.535,4.99e-06,0.898,86.371
1970's,Chuck E.'s In Love,Rickie Lee Jones,0.595,0.165,-13.295,0.0844,0.529,0,0.63,111.939
1970's,Love,John Coltrane,0.321,0.421,-14.863,0.0363,0.738,0.577,0.585,66.846
1970's,Empty Bed Blues,Jazz Band Ball Orchestra,0.483,0.177,-15.004,0.0448,0.894,0.089,0.249,173.806
1970's,Faz Tempo,MPB4,0.671,0.53,-12.487,0.108,0.73,0,0.718,136.388
